Time,Value,Segment UID
1736469226.158032,29.99911,step_filament_voltages
1736469227.1246192,29.99911,step_filament_voltages
1736469227.9891832,29.99911,step_filament_voltages
1736469229.0068586,29.99911,step_filament_voltages
1736469229.9732947,29.99911,step_filament_voltages
1736469230.9912462,29.99911,step_filament_voltages
1736469232.0089777,29.99911,step_filament_voltages
1736469232.975196,29.99911,step_filament_voltages
1736469233.9929724,29.99911,step_filament_voltages
1736469235.0106432,29.99911,step_filament_voltages
1736469236.0280583,29.99911,step_filament_voltages
1736469236.994552,29.99911,step_filament_voltages
1736469238.0122797,29.99911,step_filament_voltages
1736469239.080795,29.99911,step_filament_voltages
1736469240.0983565,29.99911,step_filament_voltages
1736469241.2676408,29.99911,step_filament_voltages
1736469242.2340806,29.99911,step_filament_voltages
1736469243.2518148,29.99911,step_filament_voltages
1736469244.2692723,29.99911,step_filament_voltages
1736469245.2869515,29.99911,step_filament_voltages
1736469246.2536178,29.99911,step_filament_voltages
1736469247.271307,29.99911,step_filament_voltages
1736469248.2887716,29.99911,step_filament_voltages
1736469249.2042599,29.99911,step_filament_voltages
1736469250.222049,29.99911,step_filament_voltages
1736469251.2905257,29.99911,step_filament_voltages
1736469252.2572274,29.99911,step_filament_voltages
1736469253.2748055,29.99911,step_filament_voltages
1736469254.2922401,29.99911,step_filament_voltages
1736469255.2590964,29.99911,step_filament_voltages
1736469256.2766068,29.99911,step_filament_voltages
1736469257.2942085,29.99911,step_filament_voltages
1736469258.260631,29.99911,step_filament_voltages
1736469259.2781167,29.99911,step_filament_voltages
1736469260.2957203,29.99911,step_filament_voltages
1736469261.1093976,29.99911,step_filament_voltages
1736469262.1267722,29.99911,step_filament_voltages
1736469262.992296,29.99911,step_filament_voltages
1736469263.9587896,29.99911,step_filament_voltages
1736469264.9763215,29.99911,step_filament_voltages
1736469265.9938803,29.99911,step_filament_voltages
1736469266.9602325,29.99911,step_filament_voltages
1736469267.977759,29.99911,step_filament_voltages
1736469269.3001497,29.99911,step_filament_voltages
1736469270.2665536,29.99911,step_filament_voltages
1736469271.1321764,29.99911,step_filament_voltages
1736469272.149615,29.99911,step_filament_voltages
1736469273.1673138,29.99911,step_filament_voltages
1736469274.2858646,29.99911,step_filament_voltages
1736469275.3034427,29.99911,step_filament_voltages
1736469276.320909,29.99911,step_filament_voltages
1736469277.1343954,29.99911,step_filament_voltages
1736469278.1519735,29.99911,step_filament_voltages
1736469279.017407,29.99911,step_filament_voltages
1736469279.9839785,29.99911,step_filament_voltages
1736469281.0015244,29.99911,step_filament_voltages
1736469282.0192528,29.99911,step_filament_voltages
1736469282.9855046,29.99911,step_filament_voltages
1736469284.1564043,29.99911,step_filament_voltages
1736469285.1737738,29.99911,step_filament_voltages
1736469286.1401565,29.99911,step_filament_voltages
1736469287.1577623,29.99911,step_filament_voltages
1736469288.175083,29.99911,step_filament_voltages
1736469289.090985,29.99911,step_filament_voltages
1736469290.1082935,29.99911,step_filament_voltages
1736469291.12581,29.99911,step_filament_voltages
1736469292.0923963,29.99911,step_filament_voltages
1736469293.1098292,29.99911,step_filament_voltages
1736469294.1276379,29.99911,step_filament_voltages
1736469295.0939295,29.99911,step_filament_voltages
1736469296.1117396,29.99911,step_filament_voltages
1736469297.1291883,29.99911,step_filament_voltages
1736469298.095953,29.99911,step_filament_voltages
1736469299.113511,29.99911,step_filament_voltages
1736469300.1312737,29.99911,step_filament_voltages
1736469301.09796,29.99911,step_filament_voltages
1736469302.1154196,29.99911,step_filament_voltages
1736469303.2850564,29.99911,step_filament_voltages
1736469304.099512,29.99911,step_filament_voltages
1736469305.1170113,29.99911,step_filament_voltages
