Time,Value,Segment UID
1736469258.1662652,0.5094109,step_filament_voltages
1736469259.1828184,0.5092474,step_filament_voltages
1736469260.1999059,0.5092474,step_filament_voltages
1736469261.2669835,0.5090838,step_filament_voltages
1736469262.2834997,0.5090838,step_filament_voltages
1736469263.300163,0.5090838,step_filament_voltages
1736469264.2658887,0.5090838,step_filament_voltages
1736469265.2823763,0.5089203,step_filament_voltages
1736469266.2990754,0.5089203,step_filament_voltages
1736469267.2644796,0.5089203,step_filament_voltages
1736469268.2811413,0.5089203,step_filament_voltages
1736469269.1961808,0.5089203,step_filament_voltages
1736469270.1616473,0.5087568,step_filament_voltages
1736469271.0257728,0.5087568,step_filament_voltages
1736469272.0421169,0.5087568,step_filament_voltages
1736469273.0589254,0.5087568,step_filament_voltages
1736469274.0248542,0.5087568,step_filament_voltages
1736469275.0412853,0.5087568,step_filament_voltages
1736469276.0582917,0.5201975,step_filament_voltages
1736469277.2783468,0.5198705,step_filament_voltages
1736469278.2951307,0.5198705,step_filament_voltages
1736469279.1589947,0.519707,step_filament_voltages
1736469280.124598,0.519707,step_filament_voltages
1736469281.1412508,0.519707,step_filament_voltages
1736469282.1580565,0.519707,step_filament_voltages
1736469283.1237342,0.5195435,step_filament_voltages
1736469284.0383816,0.5195435,step_filament_voltages
1736469285.0549583,0.5195435,step_filament_voltages
1736469286.0205219,0.5195435,step_filament_voltages
1736469287.0373924,0.5195435,step_filament_voltages
1736469288.054178,0.51938,step_filament_voltages
1736469289.0200503,0.51938,step_filament_voltages
1736469290.036609,0.51938,step_filament_voltages
1736469291.0534,0.51938,step_filament_voltages
1736469292.0190022,0.51938,step_filament_voltages
1736469293.035833,0.5192164,step_filament_voltages
1736469294.0523334,0.5192164,step_filament_voltages
1736469295.0181265,0.5192164,step_filament_voltages
1736469296.0347242,0.5306571,step_filament_voltages
1736469297.0514133,0.5303301,step_filament_voltages
1736469298.01734,0.5301666,step_filament_voltages
1736469299.0339308,0.5301666,step_filament_voltages
1736469300.0504546,0.5301666,step_filament_voltages
1736469301.0162148,0.5300031,step_filament_voltages
1736469302.0333228,0.5300031,step_filament_voltages
1736469303.0497556,0.5300031,step_filament_voltages
1736469304.0152476,0.5300031,step_filament_voltages
1736469305.0321288,0.5300031,step_filament_voltages
1736469306.0487535,0.5298396,step_filament_voltages
1736469307.0144775,0.5298396,step_filament_voltages
1736469308.0309608,0.5298396,step_filament_voltages
1736469309.0478692,0.5298396,step_filament_voltages
1736469310.064285,0.5298396,step_filament_voltages
1736469311.0300891,0.5298396,step_filament_voltages
1736469312.0466397,0.5296761,step_filament_voltages
1736469313.165114,0.5296761,step_filament_voltages
1736469314.1309083,0.5296761,step_filament_voltages
1736469315.147862,0.5296761,step_filament_voltages
1736469316.1643374,0.5407897,step_filament_voltages
1736469317.1299574,0.5406262,step_filament_voltages
