Time,Value,Segment UID
1736469202.8656096,1.101175,step_filament_voltages
1736469203.8812745,1.101176,step_filament_voltages
1736469204.8471544,1.101176,step_filament_voltages
1736469205.8638284,1.101176,step_filament_voltages
1736469206.8805144,1.101176,step_filament_voltages
1736469207.8972225,1.101176,step_filament_voltages
1736469208.8630123,1.101176,step_filament_voltages
1736469209.8795378,1.101176,step_filament_voltages
1736469210.89622,1.101176,step_filament_voltages
1736469211.8619134,1.101176,step_filament_voltages
1736469212.878433,1.101176,step_filament_voltages
1736469213.8951235,1.101176,step_filament_voltages
1736469214.8608165,1.101176,step_filament_voltages
1736469215.8772943,1.151519,step_filament_voltages
1736469216.894117,1.15152,step_filament_voltages
1736469217.8601377,1.15152,step_filament_voltages
1736469218.8770406,1.15152,step_filament_voltages
1736469219.893857,1.15152,step_filament_voltages
1736469220.8594177,1.15152,step_filament_voltages
1736469221.8761997,1.15152,step_filament_voltages
1736469222.8929694,1.15152,step_filament_voltages
1736469223.8586442,1.15152,step_filament_voltages
1736469224.8752913,1.15152,step_filament_voltages
1736469225.8921843,1.15152,step_filament_voltages
1736469226.8579962,1.15152,step_filament_voltages
1736469227.8747246,1.15152,step_filament_voltages
1736469228.8914378,1.15152,step_filament_voltages
1736469229.8563952,1.151521,step_filament_voltages
1736469230.873075,1.151521,step_filament_voltages
1736469231.8897915,1.151521,step_filament_voltages
1736469232.8552916,1.151521,step_filament_voltages
1736469233.8721042,1.151521,step_filament_voltages
1736469234.8888993,1.151521,step_filament_voltages
1736469235.9052072,1.202063,step_filament_voltages
1736469236.8711867,1.202064,step_filament_voltages
1736469237.887961,1.201864,step_filament_voltages
1736469238.8535683,1.202064,step_filament_voltages
1736469239.8703136,1.202064,step_filament_voltages
1736469240.8871787,1.202064,step_filament_voltages
1736469241.8528154,1.201865,step_filament_voltages
1736469242.8697455,1.202065,step_filament_voltages
1736469243.8854098,1.202065,step_filament_voltages
1736469244.9021156,1.202065,step_filament_voltages
1736469245.866933,1.202065,step_filament_voltages
1736469246.883746,1.202065,step_filament_voltages
1736469247.899469,1.202065,step_filament_voltages
1736469248.8652236,1.201865,step_filament_voltages
1736469249.8819647,1.202065,step_filament_voltages
1736469250.8988023,1.202065,step_filament_voltages
1736469251.8643377,1.202065,step_filament_voltages
1736469252.881232,1.202065,step_filament_voltages
1736469253.8979461,1.202065,step_filament_voltages
1736469254.8635352,1.202065,step_filament_voltages
1736469255.880205,1.252408,step_filament_voltages
1736469256.8969777,1.252409,step_filament_voltages
1736469257.8625505,1.252409,step_filament_voltages
1736469258.879181,1.252409,step_filament_voltages
1736469259.8960016,1.252409,step_filament_voltages
1736469260.861557,1.252409,step_filament_voltages
1736469261.87817,1.252409,step_filament_voltages
1736469262.894891,1.252409,step_filament_voltages
1736469263.8603036,1.252409,step_filament_voltages
1736469264.8769279,1.252409,step_filament_voltages
1736469265.8936255,1.252409,step_filament_voltages
1736469266.8590918,1.252409,step_filament_voltages
1736469267.8759632,1.252409,step_filament_voltages
1736469268.8924615,1.252409,step_filament_voltages
1736469269.858225,1.252409,step_filament_voltages
1736469270.8749015,1.252409,step_filament_voltages
1736469271.8914485,1.252409,step_filament_voltages
1736469272.9081488,1.252409,step_filament_voltages
1736469273.8739898,1.252409,step_filament_voltages
1736469274.8905594,1.252409,step_filament_voltages
1736469275.907323,1.302752,step_filament_voltages
1736469276.8730311,1.302753,step_filament_voltages
1736469277.8899992,1.302753,step_filament_voltages
1736469278.9063115,1.302753,step_filament_voltages
1736469279.8719409,1.302753,step_filament_voltages
1736469280.8885448,1.302953,step_filament_voltages
1736469281.9053626,1.302753,step_filament_voltages
1736469282.8707893,1.302953,step_filament_voltages
1736469283.8876343,1.302953,step_filament_voltages
1736469284.9043088,1.302953,step_filament_voltages
1736469285.8700137,1.302753,step_filament_voltages
1736469286.8866231,1.302753,step_filament_voltages
1736469287.9033847,1.302953,step_filament_voltages
1736469288.869192,1.302953,step_filament_voltages
1736469289.885899,1.302753,step_filament_voltages
1736469290.9024358,1.302953,step_filament_voltages
1736469291.8680763,1.302953,step_filament_voltages
1736469292.8848958,1.302754,step_filament_voltages
1736469293.9015975,1.302754,step_filament_voltages
1736469294.8672225,1.302953,step_filament_voltages
1736469295.8840237,1.353297,step_filament_voltages
1736469296.9009025,1.353297,step_filament_voltages
1736469297.8662913,1.353297,step_filament_voltages
1736469298.8831158,1.353298,step_filament_voltages
1736469299.8998263,1.353298,step_filament_voltages
1736469300.8654253,1.353298,step_filament_voltages
1736469301.8821578,1.353298,step_filament_voltages
1736469302.8989975,1.353298,step_filament_voltages
1736469303.8647027,1.353298,step_filament_voltages
1736469304.8820815,1.353298,step_filament_voltages
1736469305.8981373,1.353298,step_filament_voltages
1736469306.8637626,1.353298,step_filament_voltages
1736469307.880402,1.353298,step_filament_voltages
1736469308.897017,1.353298,step_filament_voltages
1736469309.9135602,1.353298,step_filament_voltages
1736469310.8793645,1.353298,step_filament_voltages
1736469311.8959029,1.353298,step_filament_voltages
1736469312.9125483,1.353298,step_filament_voltages
1736469313.8783517,1.353298,step_filament_voltages
1736469314.8950098,1.353298,step_filament_voltages
1736469315.9118013,1.404041,step_filament_voltages
1736469316.8774328,1.404042,step_filament_voltages
1736469317.893958,1.404042,step_filament_voltages
1736469318.9109566,1.404042,step_filament_voltages
